"user_id","age","gender","country","urban_rural","income_level","employment_status","education_level","relationship_status","has_children","household_size","occupation","ethnicity","language_preference","device_type","weekly_purchases","monthly_spend","cart_abandonment_rate","review_writing_frequency","average_order_value","preferred_payment_method","coupon_usage_frequency","loyalty_program_member","referral_count","product_category_preference","shopping_time_of_day","weekend_shopper","impulse_purchases_per_month","browse_to_buy_ratio","return_frequency","budgeting_style","brand_loyalty_score","impulse_buying_score","environmental_consciousness","health_conscious_shopping","travel_frequency","hobby_count","social_media_influence_score","reading_habits","exercise_frequency","stress_from_financial_decisions","overall_stress_level","sleep_quality","physical_activity_level","mental_health_score","daily_session_time_minutes","product_views_per_day","ad_views_per_day","ad_clicks_per_day","wishlist_items_count","cart_items_average","checkout_abandonments_per_month","purchase_conversion_rate","app_usage_frequency","notification_response_rate","account_age_months","last_purchase_date","social_sharing_frequency","premium_subscription","return_rate"
234231,71,"Female","China","Urban",54352,"Self-employed","High School","In a relationship",0,6,"Other","Asian","French","Mobile",19,60,30,4,341,"Debit Card",2,1,3,"Books","Night",1,1,30,8,"Moderate",2,3,9,0,10,5,1,20,0,4,6,6,4,3,36,22,20,0,13,3,8,45,3,90,21,"2025-05-26",1,0,79
347995,31,"Female","UK","Urban",173672,"Unemployed","Bachelor","Married",0,2,"Retail","Asian","Spanish","Desktop",12,4457,61,2,70,"Credit Card",2,0,1,"Sports","Night",1,3,26,2,"Loose",10,7,5,1,11,2,6,24,3,6,6,6,7,8,110,18,20,3,1,9,2,75,0,28,20,"2026-08-01",7,0,41
707411,73,"Female","France","Urban",49288,"Self-employed","Associate Degree","Married",0,3,"Other","Other","English","Mobile",7,4057,29,2,500,"Apple Pay",3,1,0,"Electronics","Night",0,3,37,8,"Moderate",0,4,3,1,8,1,4,17,3,2,3,4,8,7,0,12,5,4,10,2,2,45,5,6,8,"2026-07-06",1,0,45
974907,33,"Male","USA","Urban",159824,"Unemployed","Master","In a relationship",0,10,"IT","Asian","French","Mobile",11,143,48,6,443,"Bank Transfer",0,0,10,"Sports","Night",0,4,30,2,"Strict",6,7,4,1,4,5,7,1,2,6,7,6,4,6,9,40,14,3,8,4,0,1,2,49,13,"2026-10-13",5,1,13
421689,34,"Male","Canada","Urban",25689,"Student","PhD","In a relationship",1,2,"Other","Caucasian","French","Mobile",20,67,74,8,110,"Apple Pay",0,0,4,"Beauty","Evening",1,6,11,8,"Moderate",0,10,9,1,8,4,5,5,6,10,9,8,8,10,107,16,16,2,8,6,4,30,7,34,19,"2026-08-28",3,1,76
630409,50,"Female","Canada","Suburban",105793,"Unemployed","High School","In a relationship",0,2,"Education","Hispanic","French","Mobile",18,3005,67,3,326,"Credit Card",0,0,5,"Sports","Morning",0,5,21,3,"Strict",4,9,8,1,9,3,6,6,7,10,8,9,5,0,3,31,12,0,16,7,9,20,2,63,6,"2025-06-24",3,0,34
176718,71,"Male","Japan","Suburban",117408,"Unemployed","High School","Widowed",0,6,"Other","Asian","Hindi","Desktop",7,3083,3,0,367,"Debit Card",4,1,8,"Sports","Evening",1,0,10,7,"Moderate",8,1,0,1,1,5,8,13,6,2,2,5,2,4,8,15,15,3,4,3,6,83,6,67,14,"2026-08-13",0,1,39
377015,76,"Female","USA","Rural",13756,"Employed","Bachelor","Widowed",0,5,"Marketing","African American","Spanish","Mobile",19,1832,46,5,238,"Debit Card",0,0,3,"Books","Afternoon",0,5,18,7,"Moderate",10,7,1,0,3,1,8,15,0,6,6,9,3,4,96,40,19,3,1,3,2,43,3,32,9,"2026-11-18",5,0,34
576297,36,"Male","China","Urban",148481,"Unemployed","PhD","Widowed",0,6,"Finance","Caucasian","Hindi","Tablet",3,2625,67,8,120,"Google Pay",1,0,6,"Beauty","Evening",1,6,97,12,"Loose",5,8,10,0,12,1,0,4,6,8,6,7,5,1,29,50,1,5,3,4,5,89,1,83,16,"2025-08-06",6,1,24
840208,40,"Female","Australia","Urban",47318,"Unemployed","High School","Widowed",0,1,"Finance","Hispanic","Spanish","Desktop",15,873,26,2,297,"Apple Pay",2,0,7,"Toys","Evening",0,2,88,9,"Loose",4,3,9,0,9,0,1,16,4,3,4,7,4,8,38,48,17,4,5,1,8,38,7,9,10,"2026-12-01",4,0,52
944488,75,"Female","France","Urban",141038,"Retired","Bachelor","Married",0,6,"IT","Caucasian","German","Desktop",18,320,26,2,123,"Google Pay",3,0,0,"Toys","Afternoon",0,4,52,11,"Moderate",2,4,7,0,4,1,1,13,3,4,5,8,2,7,83,49,16,3,6,1,10,76,3,94,1,"2025-05-18",4,0,99
248954,25,"Male","UK","Urban",30875,"Retired","Associate Degree","Married",0,4,"Education","African American","Hindi","Mobile",4,4596,58,1,210,"Credit Card",1,1,2,"Home & Kitchen","Morning",1,4,16,1,"Moderate",7,7,4,1,10,5,8,14,2,6,5,4,6,10,31,50,17,0,6,8,10,30,1,21,1,"2025-09-26",5,1,49
216838,40,"Male","USA","Urban",74605,"Self-employed","Bachelor","Divorced",1,10,"Finance","Caucasian","German","Mobile",20,2870,73,6,444,"Debit Card",4,0,0,"Sports","Evening",0,5,11,8,"Moderate",8,9,4,1,7,5,10,13,0,9,8,6,7,3,13,19,14,0,0,4,3,31,7,49,5,"2026-10-02",6,0,46
970998,29,"Female","UK","Urban",163440,"Self-employed","High School","Divorced",0,2,"Retail","Caucasian","Spanish","Mobile",3,4948,11,1,58,"PayPal",3,1,7,"Sports","Evening",1,2,52,11,"Strict",3,2,5,1,6,5,0,1,6,3,1,4,6,3,113,7,15,1,4,4,1,90,2,26,3,"2026-09-24",4,0,72
971286,37,"Female","Australia","Urban",40754,"Student","High School","Married",0,7,"Education","African American","French","Mobile",2,3640,55,1,376,"Bank Transfer",0,1,3,"Electronics","Afternoon",1,3,88,3,"Strict",8,7,9,1,9,0,9,21,7,6,8,9,1,0,22,3,5,1,1,2,1,52,0,34,15,"2026-12-20",5,0,13
852862,73,"Male","UK","Urban",72591,"Retired","Associate Degree","Divorced",1,2,"Healthcare","African American","French","Mobile",16,1065,18,4,316,"Apple Pay",0,1,0,"Toys","Night",0,3,19,6,"Loose",2,4,2,1,5,4,1,21,7,2,0,5,6,10,5,2,5,3,14,1,4,99,7,16,8,"2026-02-14",3,0,79
138992,19,"Male","Germany","Urban",176306,"Unemployed","High School","Divorced",0,3,"Engineering","Hispanic","Hindi","Mobile",18,3213,45,1,209,"Google Pay",2,1,8,"Home & Kitchen","Afternoon",0,3,36,6,"Moderate",6,5,4,1,8,3,0,9,1,4,3,7,10,7,41,34,13,4,14,3,3,86,3,90,3,"2025-10-22",3,0,94
24075,35,"Female","India","Urban",167742,"Student","Associate Degree","In a relationship",0,8,"Retail","Caucasian","Spanish","Desktop",2,275,81,5,461,"Bank Transfer",1,0,3,"Home & Kitchen","Night",1,6,92,4,"Loose",4,10,2,0,6,4,4,0,7,10,9,5,3,1,6,43,13,1,18,10,3,56,5,79,3,"2025-08-18",5,0,63
492834,52,"Female","USA","Suburban",69076,"Unemployed","Associate Degree","Married",0,8,"Marketing","Caucasian","Hindi","Mobile",20,362,0,2,430,"Debit Card",1,1,9,"Toys","Night",1,2,41,9,"Strict",4,0,3,1,9,0,2,14,2,1,2,7,10,4,52,39,3,2,2,8,10,29,6,94,15,"2026-06-22",3,0,69
309349,31,"Female","UK","Suburban",160402,"Student","Master","Divorced",1,3,"Finance","Other","Spanish","Mobile",9,1484,13,7,466,"Apple Pay",3,1,4,"Electronics","Night",1,1,58,0,"Loose",0,1,6,0,5,1,9,0,2,3,1,6,10,3,35,42,20,4,18,8,3,100,5,70,18,"2026-06-14",6,1,44
468308,28,"Female","USA","Urban",125568,"Retired","Bachelor","Married",1,6,"Finance","Other","Spanish","Desktop",2,156,71,6,357,"Apple Pay",4,1,10,"Electronics","Evening",0,5,74,8,"Moderate",0,10,10,0,2,2,4,22,0,10,9,7,2,10,27,25,7,2,9,5,0,96,4,3,11,"2025-01-03",2,1,41
838812,72,"Male","France","Suburban",30078,"Self-employed","Bachelor","Single",1,2,"Healthcare","African American","Spanish","Desktop",11,4203,38,4,323,"Google Pay",3,1,4,"Sports","Morning",1,4,78,8,"Strict",0,4,0,0,4,3,1,1,1,4,4,9,6,9,72,24,9,5,2,1,6,38,5,13,23,"2025-06-07",4,0,56
947936,57,"Male","France","Suburban",13771,"Self-employed","Bachelor","Divorced",1,8,"Finance","Caucasian","Spanish","Mobile",3,598,0,2,316,"Debit Card",3,0,6,"Groceries","Night",0,2,73,10,"Moderate",4,0,3,0,7,4,8,14,0,0,0,7,8,8,119,6,1,0,1,10,10,6,1,64,13,"2025-03-25",5,0,62
794779,65,"Male","UK","Urban",108198,"Unemployed","High School","Divorced",0,9,"IT","Other","Spanish","Mobile",8,2121,84,3,441,"Apple Pay",2,0,4,"Groceries","Evening",0,5,97,0,"Strict",0,9,4,1,1,1,8,1,7,10,8,9,1,3,8,27,12,5,18,5,6,92,2,96,24,"2025-05-26",5,0,44
34510,52,"Female","Japan","Urban",139881,"Unemployed","High School","Single",0,9,"Other","African American","German","Mobile",3,1005,34,1,369,"Apple Pay",4,0,7,"Electronics","Night",0,3,42,9,"Loose",1,5,4,0,8,5,2,3,6,4,4,5,9,6,12,14,6,4,18,7,7,82,5,33,2,"2026-06-16",5,0,16
593667,78,"Male","Australia","Suburban",123888,"Employed","Bachelor","Single",0,3,"Education","Other","English","Mobile",0,4319,23,2,289,"Apple Pay",3,0,4,"Books","Night",0,2,21,1,"Loose",5,3,9,1,12,1,8,15,3,5,6,4,1,10,69,45,12,2,15,10,2,42,5,80,19,"2025-01-11",1,1,57
198552,28,"Male","India","Urban",20769,"Employed","Bachelor","Divorced",0,4,"Engineering","Hispanic","French","Desktop",5,574,74,4,333,"PayPal",3,0,7,"Toys","Evening",1,6,83,4,"Moderate",6,8,8,0,11,3,10,1,4,10,10,5,4,6,88,32,19,2,6,5,5,85,4,64,8,"2026-12-31",4,0,54
419973,75,"Male","China","Rural",70522,"Retired","Bachelor","Married",1,1,"Marketing","Hispanic","English","Mobile",6,1373,38,4,267,"Debit Card",1,0,6,"Toys","Evening",1,3,35,2,"Moderate",7,5,6,1,11,4,4,13,3,6,7,4,10,10,95,35,18,4,2,7,4,20,1,97,5,"2026-08-06",5,0,43
121699,74,"Male","Brazil","Urban",199125,"Student","High School","Married",1,5,"Retail","Caucasian","German","Desktop",11,894,31,1,154,"Google Pay",1,1,9,"Fashion","Morning",0,3,25,4,"Moderate",10,2,10,1,9,5,10,12,3,4,2,7,0,5,69,47,1,2,12,1,6,8,4,51,17,"2025-07-02",0,1,30
955042,56,"Female","France","Suburban",32194,"Employed","High School","Single",1,9,"Finance","Caucasian","Mandarin","Mobile",9,767,73,0,470,"Google Pay",0,0,1,"Sports","Evening",1,5,56,8,"Moderate",5,8,4,1,6,3,10,4,4,10,10,8,5,9,98,5,1,3,15,9,10,28,3,73,14,"2026-07-27",6,0,50
52130,25,"Non-binary","Japan","Urban",146313,"Retired","High School","Married",0,2,"Healthcare","Asian","Hindi","Mobile",15,3372,61,0,267,"PayPal",0,0,9,"Fashion","Afternoon",1,4,75,4,"Loose",10,9,6,0,10,3,7,3,5,7,8,5,10,8,117,3,5,2,6,10,8,93,0,97,6,"2025-01-30",5,1,63
915446,20,"Female","China","Suburban",120062,"Employed","High School","In a relationship",0,7,"Engineering","Asian","German","Mobile",15,1164,85,0,309,"Google Pay",1,0,1,"Toys","Morning",1,7,36,5,"Strict",0,10,6,1,2,1,2,11,7,9,8,8,6,7,104,7,14,1,8,2,10,28,6,40,9,"2026-08-16",5,0,7
111978,79,"Female","UK","Urban",47155,"Unemployed","Bachelor","Divorced",1,2,"Finance","Other","Mandarin","Mobile",1,4184,0,4,178,"Credit Card",0,1,0,"Books","Afternoon",0,0,81,3,"Moderate",5,0,6,1,10,2,4,16,5,0,1,4,1,0,29,40,18,5,18,8,5,87,4,44,5,"2026-01-22",4,0,76
741159,26,"Female","UK","Urban",186411,"Student","High School","Divorced",0,3,"Engineering","Hispanic","Hindi","Desktop",12,4516,65,3,414,"Google Pay",2,0,2,"Beauty","Night",0,6,13,5,"Moderate",10,9,9,0,6,1,7,8,4,8,10,4,9,2,105,1,4,5,1,9,1,21,3,34,7,"2025-11-26",6,0,47
111228,59,"Male","Brazil","Urban",63328,"Retired","Associate Degree","Widowed",0,10,"Finance","Hispanic","German","Mobile",19,2012,71,3,110,"Credit Card",1,0,4,"Fashion","Evening",1,5,76,12,"Loose",6,10,8,1,1,3,10,13,1,9,7,9,8,6,6,6,10,2,1,2,7,73,3,83,23,"2025-08-21",5,1,50
562295,80,"Female","France","Suburban",63590,"Retired","High School","In a relationship",0,4,"Engineering","Asian","French","Mobile",19,364,66,2,409,"PayPal",1,0,7,"Electronics","Evening",0,6,11,4,"Moderate",10,8,8,1,5,5,3,22,5,7,6,7,1,0,51,8,5,4,12,5,8,71,5,31,19,"2025-10-15",3,0,68
129597,66,"Female","China","Suburban",21575,"Retired","Bachelor","Divorced",1,10,"Marketing","Hispanic","French","Desktop",12,2090,42,5,371,"Bank Transfer",4,1,7,"Home & Kitchen","Evening",1,2,34,10,"Loose",4,5,6,0,11,3,4,6,4,7,5,7,0,4,37,38,10,2,13,2,9,32,5,16,15,"2025-09-15",2,0,6
800235,46,"Female","Canada","Urban",61469,"Unemployed","Bachelor","Widowed",1,9,"Engineering","African American","Hindi","Desktop",7,3528,0,4,17,"Credit Card",2,1,3,"Fashion","Night",1,2,31,7,"Loose",1,0,2,1,3,4,3,22,0,0,0,5,7,6,109,6,2,0,0,6,10,9,6,32,9,"2025-08-18",1,1,84
631930,66,"Male","India","Suburban",70341,"Retired","High School","Single",1,4,"IT","Caucasian","Mandarin","Desktop",7,2493,10,2,146,"Debit Card",0,1,7,"Sports","Evening",1,0,29,10,"Strict",8,0,5,1,7,3,6,2,5,1,2,7,10,7,55,44,7,5,18,3,8,72,4,31,11,"2025-01-22",0,0,80
942595,68,"Male","UK","Urban",138627,"Employed","Bachelor","Divorced",1,8,"Finance","Hispanic","English","Tablet",3,2712,23,2,27,"Debit Card",2,1,0,"Books","Afternoon",1,3,58,1,"Moderate",0,3,8,1,11,5,3,23,6,2,1,7,1,0,86,21,12,3,18,6,9,19,6,27,6,"2026-10-17",4,0,40
397007,39,"Female","Japan","Rural",161454,"Self-employed","Bachelor","Single",0,5,"Marketing","Hispanic","Hindi","Mobile",20,624,0,5,426,"Credit Card",2,0,2,"Groceries","Afternoon",0,0,43,2,"Moderate",3,0,4,1,12,5,2,10,0,0,1,6,10,9,81,29,2,0,3,4,0,22,7,34,22,"2025-07-29",7,1,35
237021,71,"Male","USA","Rural",29504,"Student","High School","In a relationship",1,6,"Healthcare","Asian","Spanish","Mobile",5,1921,73,2,353,"Credit Card",1,0,0,"Books","Afternoon",0,4,91,3,"Moderate",8,8,8,1,12,0,3,19,1,8,6,8,10,2,95,48,19,1,11,8,6,2,1,50,10,"2025-04-15",1,0,66
798129,73,"Male","Germany","Urban",56968,"Self-employed","Bachelor","Married",0,6,"Finance","Hispanic","Hindi","Desktop",20,780,17,2,253,"PayPal",0,0,1,"Sports","Morning",0,3,13,3,"Strict",3,2,9,0,4,3,4,2,2,3,1,5,7,5,27,15,17,1,9,1,0,41,0,97,4,"2026-03-03",1,1,2
374665,74,"Female","Brazil","Rural",27741,"Employed","Bachelor","Single",1,3,"Healthcare","Asian","Mandarin","Desktop",20,963,48,3,185,"Debit Card",0,0,4,"Sports","Afternoon",0,4,18,5,"Strict",9,6,7,0,11,5,9,5,2,5,6,8,3,10,64,20,14,0,13,10,9,88,7,64,12,"2026-03-03",5,0,8
162007,56,"Female","India","Urban",51173,"Student","Bachelor","In a relationship",1,2,"IT","African American","Spanish","Mobile",3,1209,52,5,254,"Google Pay",4,0,5,"Toys","Afternoon",0,3,57,5,"Moderate",7,6,2,0,5,4,0,4,0,5,4,6,5,6,18,2,20,5,8,9,8,17,1,54,18,"2026-09-08",1,0,30
266206,54,"Female","USA","Urban",52600,"Retired","Associate Degree","In a relationship",0,10,"Marketing","Other","Hindi","Mobile",12,1016,28,3,411,"Google Pay",0,0,3,"Fashion","Evening",1,1,96,12,"Moderate",5,3,9,1,5,3,7,6,3,4,3,8,0,8,55,32,10,0,20,4,7,8,7,53,17,"2025-01-01",4,0,36
994584,76,"Female","Japan","Rural",34867,"Self-employed","Bachelor","Widowed",0,5,"Other","Asian","English","Mobile",10,657,30,6,27,"Apple Pay",3,0,5,"Fashion","Night",1,4,54,0,"Moderate",2,4,5,1,10,3,3,9,1,2,2,6,6,1,66,11,8,4,17,10,4,95,0,65,18,"2025-07-08",0,0,83
513135,21,"Male","India","Rural",185647,"Unemployed","High School","Single",0,1,"Education","Hispanic","Spanish","Tablet",5,2678,68,0,141,"Debit Card",1,1,3,"Groceries","Evening",1,6,73,12,"Strict",3,9,3,0,7,3,1,4,3,9,10,9,1,10,76,12,17,0,6,7,9,36,5,76,20,"2026-03-28",2,0,47
231842,74,"Female","China","Rural",67322,"Student","High School","In a relationship",1,1,"Engineering","Asian","Spanish","Desktop",2,784,25,3,352,"Debit Card",0,1,7,"Groceries","Evening",1,3,57,3,"Strict",4,4,7,0,12,5,2,22,2,3,4,5,0,8,89,18,7,2,15,5,1,9,2,26,6,"2026-10-14",5,0,55
340263,48,"Male","Japan","Rural",145996,"Student","High School","In a relationship",0,7,"Other","Other","English","Tablet",18,166,65,0,85,"Credit Card",0,1,2,"Toys","Night",0,4,68,6,"Loose",7,9,8,1,6,3,9,4,2,9,10,9,6,9,110,30,0,1,19,1,6,65,3,47,23,"2026-05-24",1,0,45
672214,29,"Female","UK","Rural",165069,"Self-employed","Bachelor","In a relationship",1,1,"Engineering","African American","English","Desktop",4,711,42,2,24,"Debit Card",0,1,1,"Books","Evening",1,2,74,2,"Strict",0,5,4,0,11,2,1,15,1,3,5,5,0,9,106,9,10,5,3,3,4,34,5,74,2,"2026-06-06",3,0,75
640097,54,"Male","China","Rural",152448,"Retired","Bachelor","Married",1,6,"Other","Asian","French","Mobile",16,4949,47,4,409,"Credit Card",3,0,2,"Toys","Morning",0,3,59,3,"Loose",7,5,7,1,1,1,1,12,4,5,7,6,1,3,42,15,5,2,10,10,7,47,2,32,23,"2026-02-24",2,0,77
604530,30,"Female","Brazil","Urban",16551,"Student","Bachelor","Married",0,3,"Finance","Other","German","Mobile",1,2268,58,4,136,"PayPal",2,1,0,"Sports","Evening",1,3,74,9,"Strict",2,7,0,1,7,1,1,6,5,9,9,4,9,9,102,31,9,2,20,2,7,83,2,17,24,"2025-05-10",4,0,68
367011,61,"Other","China","Suburban",139790,"Employed","Master","In a relationship",0,7,"Finance","African American","Mandarin","Mobile",13,3336,12,7,372,"Google Pay",4,1,7,"Beauty","Afternoon",0,3,77,10,"Strict",7,2,3,1,9,1,0,0,5,0,0,4,2,5,25,3,14,3,14,5,8,41,5,33,21,"2026-11-09",1,1,56
785148,68,"Male","Germany","Urban",82600,"Unemployed","Bachelor","Single",1,3,"Engineering","Other","English","Mobile",13,3358,22,3,202,"Credit Card",0,0,7,"Sports","Evening",0,4,36,11,"Loose",5,4,10,0,8,5,7,24,2,4,6,8,2,9,45,12,12,0,19,8,5,50,1,64,8,"2026-09-17",2,0,29
832902,60,"Female","UK","Urban",125489,"Employed","Associate Degree","In a relationship",1,5,"Engineering","Caucasian","French","Mobile",6,19,16,5,152,"Credit Card",4,1,9,"Electronics","Afternoon",0,2,81,0,"Loose",7,1,9,0,10,3,7,13,3,3,2,7,8,0,58,22,13,2,12,1,6,83,1,49,20,"2025-05-28",2,1,8
433870,46,"Female","Canada","Suburban",118234,"Unemployed","Bachelor","Widowed",0,3,"Engineering","African American","Spanish","Desktop",18,4356,12,6,65,"Google Pay",4,1,8,"Electronics","Night",0,1,40,7,"Moderate",1,2,7,1,2,3,4,9,2,0,0,7,2,6,14,35,19,0,2,7,6,65,0,70,16,"2025-09-14",2,0,7
243579,41,"Female","Japan","Urban",173641,"Employed","PhD","Single",1,1,"Marketing","Caucasian","Hindi","Mobile",8,925,12,5,154,"Bank Transfer",3,0,9,"Home & Kitchen","Morning",0,1,87,4,"Strict",5,3,10,0,10,2,6,19,4,1,2,7,4,2,82,42,17,4,8,4,10,56,6,74,23,"2026-12-06",5,1,16
18566,22,"Female","Canada","Suburban",191246,"Employed","High School","Widowed",1,2,"Other","Other","Mandarin","Desktop",4,1894,73,4,206,"PayPal",3,0,3,"Home & Kitchen","Afternoon",1,5,39,4,"Loose",4,10,7,0,8,5,7,2,7,8,10,5,10,0,110,24,14,1,18,2,5,74,4,68,19,"2026-08-26",6,0,52
116240,57,"Male","China","Urban",52036,"Employed","Bachelor","Widowed",1,10,"Marketing","Other","Spanish","Mobile",5,3112,8,2,116,"Apple Pay",2,1,7,"Books","Night",0,2,93,11,"Moderate",5,0,8,1,11,5,4,24,5,0,2,8,6,7,82,40,10,2,19,7,7,13,3,7,19,"2026-07-04",1,1,7
290262,70,"Female","Canada","Rural",86709,"Employed","Bachelor","Divorced",1,5,"Finance","Hispanic","Hindi","Desktop",5,588,84,6,117,"PayPal",3,1,10,"Fashion","Morning",0,5,52,2,"Strict",5,10,3,0,2,4,8,24,6,10,10,5,7,7,75,28,19,0,11,8,0,29,0,55,13,"2025-06-21",0,0,7
553454,62,"Non-binary","France","Urban",31291,"Student","Associate Degree","Single",1,9,"Healthcare","Other","Hindi","Desktop",18,2058,77,1,296,"Apple Pay",0,0,7,"Sports","Morning",0,5,73,11,"Moderate",0,9,6,1,5,2,10,16,1,9,9,6,10,1,59,25,1,1,18,9,8,61,1,100,9,"2025-08-02",5,0,42
830281,48,"Male","Germany","Urban",10854,"Retired","Associate Degree","Widowed",0,3,"Education","Asian","French","Desktop",13,1947,28,1,403,"Bank Transfer",0,0,6,"Sports","Morning",1,2,69,8,"Strict",4,4,8,1,8,2,1,13,5,3,3,4,10,8,58,27,17,3,12,7,8,42,3,36,6,"2026-04-26",2,1,71
451105,32,"Female","Brazil","Rural",63639,"Student","High School","Divorced",0,4,"Other","African American","Spanish","Mobile",19,4502,36,1,330,"Credit Card",3,0,2,"Sports","Night",0,4,70,5,"Loose",1,4,10,1,11,0,9,4,7,6,4,8,9,8,4,39,2,5,17,8,5,34,0,65,13,"2025-10-24",2,0,56
496171,54,"Male","France","Suburban",173909,"Unemployed","Bachelor","Widowed",1,8,"Engineering","Other","Spanish","Mobile",0,2349,26,2,169,"Bank Transfer",1,1,4,"Groceries","Afternoon",1,3,10,5,"Moderate",2,3,10,1,9,1,3,13,5,2,3,7,5,1,47,33,4,5,2,7,3,19,1,18,17,"2026-02-03",2,0,51
63641,68,"Female","Germany","Rural",59627,"Retired","Associate Degree","Single",0,5,"Education","African American","French","Desktop",5,2534,75,5,466,"Apple Pay",2,0,0,"Groceries","Evening",0,7,52,3,"Loose",3,10,2,0,5,1,0,18,0,9,10,8,3,9,7,40,17,0,6,10,10,1,1,86,12,"2026-12-11",2,0,38
744055,64,"Female","USA","Urban",123176,"Employed","High School","Single",1,7,"IT","Other","English","Mobile",20,3654,75,3,93,"Debit Card",0,1,7,"Fashion","Afternoon",1,7,51,2,"Loose",10,10,5,0,7,2,1,4,7,8,8,5,3,6,35,42,6,1,15,3,8,40,7,41,9,"2025-12-23",0,0,88
867892,77,"Female","Canada","Suburban",28301,"Student","Associate Degree","In a relationship",1,9,"Healthcare","Hispanic","English","Desktop",0,1589,57,5,171,"Credit Card",1,1,7,"Toys","Evening",1,6,84,1,"Loose",9,8,9,1,8,0,3,5,5,8,8,4,0,9,91,15,15,4,11,4,9,16,1,36,1,"2025-06-28",3,0,87
544332,18,"Female","Germany","Urban",79087,"Employed","Associate Degree","Divorced",0,3,"Marketing","Hispanic","English","Mobile",6,2850,52,1,320,"Google Pay",4,1,0,"Beauty","Afternoon",0,4,56,1,"Strict",4,7,5,1,5,3,5,7,2,9,8,8,6,10,106,9,13,3,9,7,8,38,4,22,2,"2025-10-19",7,0,91
167378,30,"Male","USA","Suburban",178287,"Retired","High School","Divorced",0,8,"Healthcare","Hispanic","English","Mobile",1,3868,6,0,330,"Debit Card",2,0,6,"Books","Morning",1,2,74,4,"Loose",10,1,8,0,1,0,8,12,4,0,0,5,0,4,36,41,14,3,15,6,7,96,7,6,10,"2025-04-27",3,0,10
978307,71,"Male","France","Urban",24938,"Self-employed","Bachelor","In a relationship",0,7,"Healthcare","Asian","English","Desktop",12,1998,65,6,221,"Debit Card",2,1,0,"Fashion","Morning",1,6,76,10,"Moderate",9,9,1,1,3,4,8,4,3,8,8,8,3,0,101,40,3,0,19,9,9,90,2,86,13,"2026-02-25",3,0,42
113056,19,"Female","Brazil","Suburban",149012,"Student","High School","Widowed",1,1,"Marketing","Caucasian","German","Desktop",12,2795,46,2,470,"Apple Pay",1,1,4,"Fashion","Evening",0,5,89,5,"Loose",10,7,10,1,3,1,8,5,5,5,3,4,4,10,14,0,20,5,20,8,6,57,0,57,23,"2025-08-22",4,0,91
525535,46,"Male","China","Suburban",43692,"Employed","Bachelor","Single",1,1,"Other","Caucasian","French","Desktop",20,2119,0,3,347,"Credit Card",2,1,7,"Toys","Afternoon",0,1,80,11,"Moderate",8,0,4,1,3,0,5,14,5,0,0,6,7,4,30,17,14,2,13,3,8,53,2,13,24,"2025-07-02",2,0,20
894560,44,"Male","USA","Urban",141230,"Self-employed","Bachelor","Widowed",0,1,"Education","Hispanic","German","Mobile",4,3046,64,5,342,"Credit Card",0,0,6,"Groceries","Afternoon",1,4,76,12,"Moderate",6,6,2,1,6,3,7,24,4,8,6,5,10,10,37,27,16,5,4,2,2,89,5,82,8,"2025-07-15",4,0,28
635846,78,"Female","India","Rural",45743,"Unemployed","High School","Married",1,3,"Healthcare","Other","English","Mobile",5,220,84,4,329,"Google Pay",0,0,2,"Sports","Afternoon",1,5,26,0,"Moderate",4,9,1,1,1,3,8,6,5,10,9,8,5,8,84,44,20,4,16,9,2,51,4,19,1,"2025-12-10",0,0,89
570498,67,"Male","France","Urban",94938,"Unemployed","Bachelor","Single",0,8,"Finance","Caucasian","French","Desktop",0,3897,18,4,33,"Apple Pay",1,0,0,"Beauty","Evening",1,4,58,9,"Loose",0,4,3,1,5,2,4,12,5,2,1,9,9,4,2,30,8,5,4,5,0,90,3,57,8,"2026-11-20",3,0,5
987787,57,"Female","Germany","Urban",128058,"Self-employed","Associate Degree","Married",1,9,"Marketing","African American","Spanish","Desktop",17,3056,63,5,158,"Bank Transfer",0,0,10,"Beauty","Night",1,5,95,8,"Strict",5,8,9,1,0,1,0,22,2,6,5,7,7,3,88,50,18,1,10,8,2,17,4,60,18,"2025-06-30",2,0,38
552047,67,"Female","Canada","Rural",77978,"Retired","High School","In a relationship",1,8,"IT","Hispanic","English","Mobile",18,3134,70,4,133,"Apple Pay",1,1,8,"Beauty","Morning",1,5,54,2,"Loose",0,8,0,0,7,1,2,8,2,8,7,6,4,9,96,45,9,4,17,4,1,67,6,23,19,"2025-07-17",5,0,50
432880,25,"Female","USA","Suburban",85934,"Student","High School","Single",0,3,"Other","Asian","French","Desktop",16,2185,63,1,421,"Apple Pay",4,0,10,"Groceries","Morning",1,4,60,6,"Strict",8,9,5,1,1,1,3,16,1,7,9,7,6,6,17,46,0,2,20,3,5,99,5,42,23,"2025-10-07",2,0,33
974996,74,"Female","Brazil","Suburban",196254,"Employed","High School","Widowed",0,1,"Education","Hispanic","French","Mobile",4,1007,16,1,174,"PayPal",2,1,6,"Electronics","Afternoon",1,1,55,5,"Loose",6,2,6,1,3,4,8,23,6,1,2,9,5,7,18,28,13,0,1,2,6,28,2,83,6,"2026-10-29",0,0,5
